data,id_data,ano,mes,dia,trimestre,semana_ano,dia_semana,nome_dia,nome_mes
2008-11-09,20081109,2008,11,9,4,45,6,Sunday,November
2008-11-10,20081110,2008,11,10,4,46,0,Monday,November
2008-11-11,20081111,2008,11,11,4,46,1,Tuesday,November
2008-11-12,20081112,2008,11,12,4,46,2,Wednesday,November
2008-11-13,20081113,2008,11,13,4,46,3,Thursday,November
2008-11-14,20081114,2008,11,14,4,46,4,Friday,November
2008-11-15,20081115,2008,11,15,4,46,5,Saturday,November
2008-11-17,20081117,2008,11,17,4,47,0,Monday,November
2008-11-18,20081118,2008,11,18,4,47,1,Tuesday,November
2008-11-19,20081119,2008,11,19,4,47,2,Wednesday,November
2008-11-20,20081120,2008,11,20,4,47,3,Thursday,November
2008-11-21,20081121,2008,11,21,4,47,4,Friday,November
2008-11-22,20081122,2008,11,22,4,47,5,Saturday,November
2008-11-24,20081124,2008,11,24,4,48,0,Monday,November
2008-11-26,20081126,2008,11,26,4,48,2,Wednesday,November
2008-11-27,20081127,2008,11,27,4,48,3,Thursday,November
2008-11-28,20081128,2008,11,28,4,48,4,Friday,November
2008-12-01,20081201,2008,12,1,4,49,0,Monday,December
2008-12-02,20081202,2008,12,2,4,49,1,Tuesday,December
2008-12-03,20081203,2008,12,3,4,49,2,Wednesday,December
2008-12-04,20081204,2008,12,4,4,49,3,Thursday,December
2008-12-05,20081205,2008,12,5,4,49,4,Friday,December
2008-12-06,20081206,2008,12,6,4,49,5,Saturday,December
2008-12-07,20081207,2008,12,7,4,49,6,Sunday,December
2008-12-08,20081208,2008,12,8,4,50,0,Monday,December
2008-12-09,20081209,2008,12,9,4,50,1,Tuesday,December
2008-12-10,20081210,2008,12,10,4,50,2,Wednesday,December
2008-12-11,20081211,2008,12,11,4,50,3,Thursday,December
2008-12-12,20081212,2008,12,12,4,50,4,Friday,December
2008-12-13,20081213,2008,12,13,4,50,5,Saturday,December
2008-12-14,20081214,2008,12,14,4,50,6,Sunday,December
2008-12-15,20081215,2008,12,15,4,51,0,Monday,December
2008-12-16,20081216,2008,12,16,4,51,1,Tuesday,December
2008-12-17,20081217,2008,12,17,4,51,2,Wednesday,December
2008-12-18,20081218,2008,12,18,4,51,3,Thursday,December
2008-12-19,20081219,2008,12,19,4,51,4,Friday,December
2008-12-20,20081220,2008,12,20,4,51,5,Saturday,December
2008-12-21,20081221,2008,12,21,4,51,6,Sunday,December
2008-12-22,20081222,2008,12,22,4,52,0,Monday,December
2008-12-23,20081223,2008,12,23,4,52,1,Tuesday,December
2008-12-24,20081224,2008,12,24,4,52,2,Wednesday,December
2008-12-26,20081226,2008,12,26,4,52,4,Friday,December
2008-12-27,20081227,2008,12,27,4,52,5,Saturday,December
2008-12-29,20081229,2008,12,29,4,1,0,Monday,December
2008-12-30,20081230,2008,12,30,4,1,1,Tuesday,December
2008-12-31,20081231,2008,12,31,4,1,2,Wednesday,December
2009-01-04,20090104,2009,1,4,1,1,6,Sunday,January
2009-01-05,20090105,2009,1,5,1,2,0,Monday,January
2009-01-06,20090106,2009,1,6,1,2,1,Tuesday,January
2009-01-07,20090107,2009,1,7,1,2,2,Wednesday,January
2009-01-08,20090108,2009,1,8,1,2,3,Thursday,January
2009-01-09,20090109,2009,1,9,1,2,4,Friday,January
2009-01-10,20090110,2009,1,10,1,2,5,Saturday,January
2009-01-11,20090111,2009,1,11,1,2,6,Sunday,January
2009-01-12,20090112,2009,1,12,1,3,0,Monday,January
2009-01-13,20090113,2009,1,13,1,3,1,Tuesday,January
2009-01-14,20090114,2009,1,14,1,3,2,Wednesday,January
2009-01-15,20090115,2009,1,15,1,3,3,Thursday,January
2009-01-16,20090116,2009,1,16,1,3,4,Friday,January
2009-01-17,20090117,2009,1,17,1,3,5,Saturday,January
2009-01-19,20090119,2009,1,19,1,4,0,Monday,January
2009-01-20,20090120,2009,1,20,1,4,1,Tuesday,January
2009-01-21,20090121,2009,1,21,1,4,2,Wednesday,January
2009-01-22,20090122,2009,1,22,1,4,3,Thursday,January
2009-01-23,20090123,2009,1,23,1,4,4,Friday,January
2009-01-26,20090126,2009,1,26,1,5,0,Monday,January
2009-01-27,20090127,2009,1,27,1,5,1,Tuesday,January
2009-01-28,20090128,2009,1,28,1,5,2,Wednesday,January
2009-01-29,20090129,2009,1,29,1,5,3,Thursday,January
2009-01-30,20090130,2009,1,30,1,5,4,Friday,January
2009-01-31,20090131,2009,1,31,1,5,5,Saturday,January
2009-02-02,20090202,2009,2,2,1,6,0,Monday,February
2009-02-03,20090203,2009,2,3,1,6,1,Tuesday,February
2009-02-04,20090204,2009,2,4,1,6,2,Wednesday,February
2009-02-05,20090205,2009,2,5,1,6,3,Thursday,February
2009-02-06,20090206,2009,2,6,1,6,4,Friday,February
2009-02-07,20090207,2009,2,7,1,6,5,Saturday,February
2009-02-09,20090209,2009,2,9,1,7,0,Monday,February
2009-02-10,20090210,2009,2,10,1,7,1,Tuesday,February
2009-02-11,20090211,2009,2,11,1,7,2,Wednesday,February
2009-02-12,20090212,2009,2,12,1,7,3,Thursday,February
2009-02-13,20090213,2009,2,13,1,7,4,Friday,February
2009-02-16,20090216,2009,2,16,1,8,0,Monday,February
2009-02-17,20090217,2009,2,17,1,8,1,Tuesday,February
2009-02-18,20090218,2009,2,18,1,8,2,Wednesday,February
2009-02-19,20090219,2009,2,19,1,8,3,Thursday,February
2009-02-20,20090220,2009,2,20,1,8,4,Friday,February
2009-02-21,20090221,2009,2,21,1,8,5,Saturday,February
2009-02-23,20090223,2009,2,23,1,9,0,Monday,February
2009-02-25,20090225,2009,2,25,1,9,2,Wednesday,February
2009-02-26,20090226,2009,2,26,1,9,3,Thursday,February
2009-02-27,20090227,2009,2,27,1,9,4,Friday,February
2009-03-02,20090302,2009,3,2,1,10,0,Monday,March
2009-03-03,20090303,2009,3,3,1,10,1,Tuesday,March
2009-03-04,20090304,2009,3,4,1,10,2,Wednesday,March
2009-03-05,20090305,2009,3,5,1,10,3,Thursday,March
2009-03-06,20090306,2009,3,6,1,10,4,Friday,March
2009-03-07,20090307,2009,3,7,1,10,5,Saturday,March
2009-03-08,20090308,2009,3,8,1,10,6,Sunday,March
2009-03-09,20090309,2009,3,9,1,11,0,Monday,March
2009-03-10,20090310,2009,3,10,1,11,1,Tuesday,March
2009-03-11,20090311,2009,3,11,1,11,2,Wednesday,March
2009-03-12,20090312,2009,3,12,1,11,3,Thursday,March
2009-03-15,20090315,2009,3,15,1,11,6,Sunday,March
2009-03-16,20090316,2009,3,16,1,12,0,Monday,March
2009-03-17,20090317,2009,3,17,1,12,1,Tuesday,March
2009-03-18,20090318,2009,3,18,1,12,2,Wednesday,March
2009-03-19,20090319,2009,3,19,1,12,3,Thursday,March
2009-03-20,20090320,2009,3,20,1,12,4,Friday,March
2009-03-22,20090322,2009,3,22,1,12,6,Sunday,March
2009-03-23,20090323,2009,3,23,1,13,0,Monday,March
2009-03-24,20090324,2009,3,24,1,13,1,Tuesday,March
2009-03-25,20090325,2009,3,25,1,13,2,Wednesday,March
2009-03-26,20090326,2009,3,26,1,13,3,Thursday,March
2009-03-27,20090327,2009,3,27,1,13,4,Friday,March
2009-03-30,20090330,2009,3,30,1,14,0,Monday,March
2009-03-31,20090331,2009,3,31,1,14,1,Tuesday,March
2009-04-01,20090401,2009,4,1,2,14,2,Wednesday,April
2009-04-02,20090402,2009,4,2,2,14,3,Thursday,April
2009-04-03,20090403,2009,4,3,2,14,4,Friday,April
2009-04-04,20090404,2009,4,4,2,14,5,Saturday,April
2009-04-05,20090405,2009,4,5,2,14,6,Sunday,April
2009-04-06,20090406,2009,4,6,2,15,0,Monday,April
2009-04-07,20090407,2009,4,7,2,15,1,Tuesday,April
2009-04-08,20090408,2009,4,8,2,15,2,Wednesday,April
2009-04-09,20090409,2009,4,9,2,15,3,Thursday,April
2009-04-10,20090410,2009,4,10,2,15,4,Friday,April
2009-04-11,20090411,2009,4,11,2,15,5,Saturday,April
2009-04-12,20090412,2009,4,12,2,15,6,Sunday,April
2009-04-13,20090413,2009,4,13,2,16,0,Monday,April
2009-04-14,20090414,2009,4,14,2,16,1,Tuesday,April
2009-04-15,20090415,2009,4,15,2,16,2,Wednesday,April
2009-04-16,20090416,2009,4,16,2,16,3,Thursday,April
2009-04-17,20090417,2009,4,17,2,16,4,Friday,April
2009-04-20,20090420,2009,4,20,2,17,0,Monday,April
2009-04-21,20090421,2009,4,21,2,17,1,Tuesday,April
2009-04-22,20090422,2009,4,22,2,17,2,Wednesday,April
2009-04-23,20090423,2009,4,23,2,17,3,Thursday,April
2009-04-24,20090424,2009,4,24,2,17,4,Friday,April
2009-04-27,20090427,2009,4,27,2,18,0,Monday,April
2009-04-28,20090428,2009,4,28,2,18,1,Tuesday,April
2009-04-29,20090429,2009,4,29,2,18,2,Wednesday,April
2009-04-30,20090430,2009,4,30,2,18,3,Thursday,April
2009-05-01,20090501,2009,5,1,2,18,4,Friday,May
2009-05-02,20090502,2009,5,2,2,18,5,Saturday,May
2009-05-03,20090503,2009,5,3,2,18,6,Sunday,May
2009-05-04,20090504,2009,5,4,2,19,0,Monday,May
2009-05-05,20090505,2009,5,5,2,19,1,Tuesday,May
2009-05-06,20090506,2009,5,6,2,19,2,Wednesday,May
2009-05-07,20090507,2009,5,7,2,19,3,Thursday,May
2009-05-08,20090508,2009,5,8,2,19,4,Friday,May
2009-05-09,20090509,2009,5,9,2,19,5,Saturday,May
2009-05-10,20090510,2009,5,10,2,19,6,Sunday,May
2009-05-11,20090511,2009,5,11,2,20,0,Monday,May
2009-05-12,20090512,2009,5,12,2,20,1,Tuesday,May
2009-05-13,20090513,2009,5,13,2,20,2,Wednesday,May
2009-05-14,20090514,2009,5,14,2,20,3,Thursday,May
2009-05-15,20090515,2009,5,15,2,20,4,Friday,May
2009-05-16,20090516,2009,5,16,2,20,5,Saturday,May
2009-05-18,20090518,2009,5,18,2,21,0,Monday,May
2009-05-19,20090519,2009,5,19,2,21,1,Tuesday,May
2009-05-20,20090520,2009,5,20,2,21,2,Wednesday,May
2009-05-21,20090521,2009,5,21,2,21,3,Thursday,May
2009-05-22,20090522,2009,5,22,2,21,4,Friday,May
2009-05-25,20090525,2009,5,25,2,22,0,Monday,May
2009-05-26,20090526,2009,5,26,2,22,1,Tuesday,May
2009-05-27,20090527,2009,5,27,2,22,2,Wednesday,May
2009-05-28,20090528,2009,5,28,2,22,3,Thursday,May
2009-05-29,20090529,2009,5,29,2,22,4,Friday,May
2009-05-30,20090530,2009,5,30,2,22,5,Saturday,May
2009-05-31,20090531,2009,5,31,2,22,6,Sunday,May
2009-06-01,20090601,2009,6,1,2,23,0,Monday,June
2009-06-02,20090602,2009,6,2,2,23,1,Tuesday,June
2009-06-03,20090603,2009,6,3,2,23,2,Wednesday,June
2009-06-04,20090604,2009,6,4,2,23,3,Thursday,June
2009-06-05,20090605,2009,6,5,2,23,4,Friday,June
2009-06-06,20090606,2009,6,6,2,23,5,Saturday,June
2009-06-07,20090607,2009,6,7,2,23,6,Sunday,June
2009-06-08,20090608,2009,6,8,2,24,0,Monday,June
2009-06-09,20090609,2009,6,9,2,24,1,Tuesday,June
2009-06-10,20090610,2009,6,10,2,24,2,Wednesday,June
2009-06-11,20090611,2009,6,11,2,24,3,Thursday,June
2009-06-15,20090615,2009,6,15,2,25,0,Monday,June
2009-06-16,20090616,2009,6,16,2,25,1,Tuesday,June
2009-06-17,20090617,2009,6,17,2,25,2,Wednesday,June
2009-06-18,20090618,2009,6,18,2,25,3,Thursday,June
2009-06-19,20090619,2009,6,19,2,25,4,Friday,June
2009-06-22,20090622,2009,6,22,2,26,0,Monday,June
2009-06-23,20090623,2009,6,23,2,26,1,Tuesday,June
2009-06-24,20090624,2009,6,24,2,26,2,Wednesday,June
2009-06-25,20090625,2009,6,25,2,26,3,Thursday,June
2009-06-26,20090626,2009,6,26,2,26,4,Friday,June
2009-06-27,20090627,2009,6,27,2,26,5,Saturday,June
2009-06-29,20090629,2009,6,29,2,27,0,Monday,June
2009-06-30,20090630,2009,6,30,2,27,1,Tuesday,June
2009-07-01,20090701,2009,7,1,3,27,2,Wednesday,July
2009-07-02,20090702,2009,7,2,3,27,3,Thursday,July
2009-07-03,20090703,2009,7,3,3,27,4,Friday,July
2009-07-04,20090704,2009,7,4,3,27,5,Saturday,July
2009-07-05,20090705,2009,7,5,3,27,6,Sunday,July
2009-07-06,20090706,2009,7,6,3,28,0,Monday,July
2009-07-07,20090707,2009,7,7,3,28,1,Tuesday,July
2009-07-08,20090708,2009,7,8,3,28,2,Wednesday,July
2009-07-09,20090709,2009,7,9,3,28,3,Thursday,July
2009-07-10,20090710,2009,7,10,3,28,4,Friday,July
2009-07-11,20090711,2009,7,11,3,28,5,Saturday,July
2009-07-12,20090712,2009,7,12,3,28,6,Sunday,July
2009-07-13,20090713,2009,7,13,3,29,0,Monday,July
2009-07-14,20090714,2009,7,14,3,29,1,Tuesday,July
2009-07-15,20090715,2009,7,15,3,29,2,Wednesday,July
2009-07-16,20090716,2009,7,16,3,29,3,Thursday,July
2009-07-17,20090717,2009,7,17,3,29,4,Friday,July
2009-07-20,20090720,2009,7,20,3,30,0,Monday,July
2009-07-21,20090721,2009,7,21,3,30,1,Tuesday,July
2009-07-22,20090722,2009,7,22,3,30,2,Wednesday,July
2009-07-23,20090723,2009,7,23,3,30,3,Thursday,July
2009-07-24,20090724,2009,7,24,3,30,4,Friday,July
2009-07-25,20090725,2009,7,25,3,30,5,Saturday,July
2009-07-26,20090726,2009,7,26,3,30,6,Sunday,July
2009-07-27,20090727,2009,7,27,3,31,0,Monday,July
2009-07-28,20090728,2009,7,28,3,31,1,Tuesday,July
2009-07-29,20090729,2009,7,29,3,31,2,Wednesday,July
2009-07-30,20090730,2009,7,30,3,31,3,Thursday,July
2009-07-31,20090731,2009,7,31,3,31,4,Friday,July
2009-08-01,20090801,2009,8,1,3,31,5,Saturday,August
2009-08-02,20090802,2009,8,2,3,31,6,Sunday,August
2009-08-03,20090803,2009,8,3,3,32,0,Monday,August
2009-08-04,20090804,2009,8,4,3,32,1,Tuesday,August
2009-08-05,20090805,2009,8,5,3,32,2,Wednesday,August
2009-08-06,20090806,2009,8,6,3,32,3,Thursday,August
2009-08-07,20090807,2009,8,7,3,32,4,Friday,August
2009-08-08,20090808,2009,8,8,3,32,5,Saturday,August
2009-08-09,20090809,2009,8,9,3,32,6,Sunday,August
2009-08-10,20090810,2009,8,10,3,33,0,Monday,August
2009-08-11,20090811,2009,8,11,3,33,1,Tuesday,August
2009-08-12,20090812,2009,8,12,3,33,2,Wednesday,August
2009-08-13,20090813,2009,8,13,3,33,3,Thursday,August
2009-08-14,20090814,2009,8,14,3,33,4,Friday,August
2009-08-17,20090817,2009,8,17,3,34,0,Monday,August
2009-08-18,20090818,2009,8,18,3,34,1,Tuesday,August
2009-08-19,20090819,2009,8,19,3,34,2,Wednesday,August
2009-08-20,20090820,2009,8,20,3,34,3,Thursday,August
2009-08-21,20090821,2009,8,21,3,34,4,Friday,August
2009-08-23,20090823,2009,8,23,3,34,6,Sunday,August
2009-08-24,20090824,2009,8,24,3,35,0,Monday,August
2009-08-25,20090825,2009,8,25,3,35,1,Tuesday,August
2009-08-26,20090826,2009,8,26,3,35,2,Wednesday,August
2009-08-27,20090827,2009,8,27,3,35,3,Thursday,August
2009-08-28,20090828,2009,8,28,3,35,4,Friday,August
2009-08-29,20090829,2009,8,29,3,35,5,Saturday,August
2009-08-30,20090830,2009,8,30,3,35,6,Sunday,August
2009-08-31,20090831,2009,8,31,3,36,0,Monday,August
2009-09-01,20090901,2009,9,1,3,36,1,Tuesday,September
2009-09-02,20090902,2009,9,2,3,36,2,Wednesday,September
2009-09-03,20090903,2009,9,3,3,36,3,Thursday,September
2009-09-04,20090904,2009,9,4,3,36,4,Friday,September
2009-09-05,20090905,2009,9,5,3,36,5,Saturday,September
2009-09-06,20090906,2009,9,6,3,36,6,Sunday,September
2009-09-07,20090907,2009,9,7,3,37,0,Monday,September
2009-09-08,20090908,2009,9,8,3,37,1,Tuesday,September
2009-09-09,20090909,2009,9,9,3,37,2,Wednesday,September
2009-09-10,20090910,2009,9,10,3,37,3,Thursday,September
2009-09-11,20090911,2009,9,11,3,37,4,Friday,September
2009-09-12,20090912,2009,9,12,3,37,5,Saturday,September
2009-09-13,20090913,2009,9,13,3,37,6,Sunday,September
2009-09-14,20090914,2009,9,14,3,38,0,Monday,September
2009-09-15,20090915,2009,9,15,3,38,1,Tuesday,September
2009-09-16,20090916,2009,9,16,3,38,2,Wednesday,September
2009-09-17,20090917,2009,9,17,3,38,3,Thursday,September
2009-09-18,20090918,2009,9,18,3,38,4,Friday,September
2009-09-21,20090921,2009,9,21,3,39,0,Monday,September
2009-09-22,20090922,2009,9,22,3,39,1,Tuesday,September
2009-09-23,20090923,2009,9,23,3,39,2,Wednesday,September
2009-09-24,20090924,2009,9,24,3,39,3,Thursday,September
2009-09-25,20090925,2009,9,25,3,39,4,Friday,September
2009-09-28,20090928,2009,9,28,3,40,0,Monday,September
2009-09-29,20090929,2009,9,29,3,40,1,Tuesday,September
2009-09-30,20090930,2009,9,30,3,40,2,Wednesday,September
2009-10-01,20091001,2009,10,1,4,40,3,Thursday,October
2009-10-02,20091002,2009,10,2,4,40,4,Friday,October
2009-10-03,20091003,2009,10,3,4,40,5,Saturday,October
2009-10-05,20091005,2009,10,5,4,41,0,Monday,October
2009-10-06,20091006,2009,10,6,4,41,1,Tuesday,October
2009-10-07,20091007,2009,10,7,4,41,2,Wednesday,October
2009-10-08,20091008,2009,10,8,4,41,3,Thursday,October
2009-10-09,20091009,2009,10,9,4,41,4,Friday,October
2009-10-10,20091010,2009,10,10,4,41,5,Saturday,October
2009-10-11,20091011,2009,10,11,4,41,6,Sunday,October
2009-10-12,20091012,2009,10,12,4,42,0,Monday,October
2009-10-14,20091014,2009,10,14,4,42,2,Wednesday,October
2009-10-15,20091015,2009,10,15,4,42,3,Thursday,October
2009-10-16,20091016,2009,10,16,4,42,4,Friday,October
2009-10-19,20091019,2009,10,19,4,43,0,Monday,October
2009-10-20,20091020,2009,10,20,4,43,1,Tuesday,October
2009-10-21,20091021,2009,10,21,4,43,2,Wednesday,October
2009-10-22,20091022,2009,10,22,4,43,3,Thursday,October
2009-10-23,20091023,2009,10,23,4,43,4,Friday,October
2009-10-26,20091026,2009,10,26,4,44,0,Monday,October
2009-10-27,20091027,2009,10,27,4,44,1,Tuesday,October
2009-10-28,20091028,2009,10,28,4,44,2,Wednesday,October
2009-10-29,20091029,2009,10,29,4,44,3,Thursday,October
2009-10-30,20091030,2009,10,30,4,44,4,Friday,October
2009-10-31,20091031,2009,10,31,4,44,5,Saturday,October
2009-11-02,20091102,2009,11,2,4,45,0,Monday,November
2009-11-03,20091103,2009,11,3,4,45,1,Tuesday,November
2009-11-04,20091104,2009,11,4,4,45,2,Wednesday,November
2009-11-05,20091105,2009,11,5,4,45,3,Thursday,November
2009-11-06,20091106,2009,11,6,4,45,4,Friday,November
2009-11-07,20091107,2009,11,7,4,45,5,Saturday,November
2009-11-08,20091108,2009,11,8,4,45,6,Sunday,November
2009-11-09,20091109,2009,11,9,4,46,0,Monday,November
2009-11-10,20091110,2009,11,10,4,46,1,Tuesday,November
2009-11-11,20091111,2009,11,11,4,46,2,Wednesday,November
2009-11-12,20091112,2009,11,12,4,46,3,Thursday,November
2009-11-13,20091113,2009,11,13,4,46,4,Friday,November
2009-11-16,20091116,2009,11,16,4,47,0,Monday,November
2009-11-17,20091117,2009,11,17,4,47,1,Tuesday,November
2009-11-18,20091118,2009,11,18,4,47,2,Wednesday,November
2009-11-19,20091119,2009,11,19,4,47,3,Thursday,November
2009-11-20,20091120,2009,11,20,4,47,4,Friday,November
2009-11-21,20091121,2009,11,21,4,47,5,Saturday,November
2009-11-23,20091123,2009,11,23,4,48,0,Monday,November
2009-11-24,20091124,2009,11,24,4,48,1,Tuesday,November
2009-11-25,20091125,2009,11,25,4,48,2,Wednesday,November
2009-11-26,20091126,2009,11,26,4,48,3,Thursday,November
2009-11-27,20091127,2009,11,27,4,48,4,Friday,November
2009-11-30,20091130,2009,11,30,4,49,0,Monday,November
2009-12-01,20091201,2009,12,1,4,49,1,Tuesday,December
2009-12-02,20091202,2009,12,2,4,49,2,Wednesday,December
2009-12-03,20091203,2009,12,3,4,49,3,Thursday,December
2009-12-04,20091204,2009,12,4,4,49,4,Friday,December
2009-12-05,20091205,2009,12,5,4,49,5,Saturday,December
2009-12-06,20091206,2009,12,6,4,49,6,Sunday,December
2009-12-07,20091207,2009,12,7,4,50,0,Monday,December
2009-12-08,20091208,2009,12,8,4,50,1,Tuesday,December
2009-12-09,20091209,2009,12,9,4,50,2,Wednesday,December
2009-12-10,20091210,2009,12,10,4,50,3,Thursday,December
2009-12-11,20091211,2009,12,11,4,50,4,Friday,December
2009-12-12,20091212,2009,12,12,4,50,5,Saturday,December
2009-12-14,20091214,2009,12,14,4,51,0,Monday,December
2009-12-15,20091215,2009,12,15,4,51,1,Tuesday,December
2009-12-16,20091216,2009,12,16,4,51,2,Wednesday,December
2009-12-17,20091217,2009,12,17,4,51,3,Thursday,December
2009-12-18,20091218,2009,12,18,4,51,4,Friday,December
2009-12-19,20091219,2009,12,19,4,51,5,Saturday,December
2009-12-21,20091221,2009,12,21,4,52,0,Monday,December
2009-12-22,20091222,2009,12,22,4,52,1,Tuesday,December
2009-12-23,20091223,2009,12,23,4,52,2,Wednesday,December
2009-12-24,20091224,2009,12,24,4,52,3,Thursday,December
2009-12-28,20091228,2009,12,28,4,53,0,Monday,December
2009-12-29,20091229,2009,12,29,4,53,1,Tuesday,December
2009-12-30,20091230,2009,12,30,4,53,2,Wednesday,December
2009-12-31,20091231,2009,12,31,4,53,3,Thursday,December
2010-01-02,20100102,2010,1,2,1,53,5,Saturday,January
2010-01-03,20100103,2010,1,3,1,53,6,Sunday,January
2010-01-04,20100104,2010,1,4,1,1,0,Monday,January
2010-01-05,20100105,2010,1,5,1,1,1,Tuesday,January
2010-01-06,20100106,2010,1,6,1,1,2,Wednesday,January
2010-01-07,20100107,2010,1,7,1,1,3,Thursday,January
2010-01-08,20100108,2010,1,8,1,1,4,Friday,January
2010-01-09,20100109,2010,1,9,1,1,5,Saturday,January
2010-01-10,20100110,2010,1,10,1,1,6,Sunday,January
2010-01-11,20100111,2010,1,11,1,2,0,Monday,January
2010-01-12,20100112,2010,1,12,1,2,1,Tuesday,January
2010-01-13,20100113,2010,1,13,1,2,2,Wednesday,January
2010-01-14,20100114,2010,1,14,1,2,3,Thursday,January
2010-01-15,20100115,2010,1,15,1,2,4,Friday,January
2010-01-17,20100117,2010,1,17,1,2,6,Sunday,January
2010-01-18,20100118,2010,1,18,1,3,0,Monday,January
2010-01-19,20100119,2010,1,19,1,3,1,Tuesday,January
2010-01-20,20100120,2010,1,20,1,3,2,Wednesday,January
2010-01-21,20100121,2010,1,21,1,3,3,Thursday,January
2010-01-22,20100122,2010,1,22,1,3,4,Friday,January
2010-01-25,20100125,2010,1,25,1,4,0,Monday,January
2010-01-26,20100126,2010,1,26,1,4,1,Tuesday,January
2010-01-28,20100128,2010,1,28,1,4,3,Thursday,January
2010-01-29,20100129,2010,1,29,1,4,4,Friday,January
2010-02-01,20100201,2010,2,1,1,5,0,Monday,February
2010-02-02,20100202,2010,2,2,1,5,1,Tuesday,February
2010-02-03,20100203,2010,2,3,1,5,2,Wednesday,February
2010-02-04,20100204,2010,2,4,1,5,3,Thursday,February
2010-02-05,20100205,2010,2,5,1,5,4,Friday,February
2010-02-06,20100206,2010,2,6,1,5,5,Saturday,February
2010-02-07,20100207,2010,2,7,1,5,6,Sunday,February
2010-02-08,20100208,2010,2,8,1,6,0,Monday,February
2010-02-09,20100209,2010,2,9,1,6,1,Tuesday,February
2010-02-10,20100210,2010,2,10,1,6,2,Wednesday,February
2010-02-11,20100211,2010,2,11,1,6,3,Thursday,February
2010-02-12,20100212,2010,2,12,1,6,4,Friday,February
2010-02-15,20100215,2010,2,15,1,7,0,Monday,February
2010-02-17,20100217,2010,2,17,1,7,2,Wednesday,February
2010-02-18,20100218,2010,2,18,1,7,3,Thursday,February
2010-02-19,20100219,2010,2,19,1,7,4,Friday,February
2010-02-22,20100222,2010,2,22,1,8,0,Monday,February
2010-02-23,20100223,2010,2,23,1,8,1,Tuesday,February
2010-02-24,20100224,2010,2,24,1,8,2,Wednesday,February
2010-02-25,20100225,2010,2,25,1,8,3,Thursday,February
2010-02-26,20100226,2010,2,26,1,8,4,Friday,February
2010-02-27,20100227,2010,2,27,1,8,5,Saturday,February
2010-02-28,20100228,2010,2,28,1,8,6,Sunday,February
2010-03-01,20100301,2010,3,1,1,9,0,Monday,March
2010-03-02,20100302,2010,3,2,1,9,1,Tuesday,March
2010-03-03,20100303,2010,3,3,1,9,2,Wednesday,March
2010-03-04,20100304,2010,3,4,1,9,3,Thursday,March
2010-03-05,20100305,2010,3,5,1,9,4,Friday,March
2010-03-06,20100306,2010,3,6,1,9,5,Saturday,March
2010-03-07,20100307,2010,3,7,1,9,6,Sunday,March
2010-03-08,20100308,2010,3,8,1,10,0,Monday,March
2010-03-09,20100309,2010,3,9,1,10,1,Tuesday,March
2010-03-10,20100310,2010,3,10,1,10,2,Wednesday,March
2010-03-11,20100311,2010,3,11,1,10,3,Thursday,March
2010-03-12,20100312,2010,3,12,1,10,4,Friday,March
2010-03-15,20100315,2010,3,15,1,11,0,Monday,March
2010-03-16,20100316,2010,3,16,1,11,1,Tuesday,March
2010-03-17,20100317,2010,3,17,1,11,2,Wednesday,March
2010-03-18,20100318,2010,3,18,1,11,3,Thursday,March
2010-03-19,20100319,2010,3,19,1,11,4,Friday,March
2010-03-22,20100322,2010,3,22,1,12,0,Monday,March
2010-03-23,20100323,2010,3,23,1,12,1,Tuesday,March
2010-03-24,20100324,2010,3,24,1,12,2,Wednesday,March
